date,basin,daymet_swe,gldas_swe,snodas_swe,uaz_swe
1980-01-01,V17,61.4339485168457,,,
1980-01-02,V17,61.4339485168457,,,
1980-01-03,V17,61.4339485168457,,,
1980-01-04,V17,61.4339485168457,,,
1980-01-05,V17,61.4339485168457,,,
1980-01-06,V17,61.4339485168457,,,
1980-01-07,V17,64.9308776855469,,,
1980-01-08,V17,64.9308776855469,,,
1980-01-09,V17,66.2514038085938,,,
1980-01-10,V17,66.2514038085938,,,
1980-01-11,V17,79.3602447509766,,,
1980-01-12,V17,79.3595962524414,,,
1980-01-13,V17,79.3595962524414,,,
1980-01-14,V17,88.944938659668,,,
1980-01-15,V17,87.3024978637695,,,
1980-01-16,V17,87.3024978637695,,,
1980-01-17,V17,87.3024978637695,,,
1980-01-18,V17,86.8038711547852,,,
1980-01-19,V17,85.1683197021484,,,
1980-01-20,V17,85.1502532958984,,,
1980-01-21,V17,85.1502532958984,,,
1980-01-22,V17,88.2378540039062,,,
1980-01-23,V17,90.2619781494141,,,
1980-01-24,V17,90.2619781494141,,,
1980-01-25,V17,90.2619781494141,,,
1980-01-26,V17,90.2619781494141,,,
1980-01-27,V17,90.2619781494141,,,
1980-01-28,V17,90.2619781494141,,,
1980-01-29,V17,90.2619781494141,,,
1980-01-30,V17,90.2619781494141,,,
1980-01-31,V17,90.2619781494141,,,
1980-02-01,V17,90.2619781494141,,,
1980-02-02,V17,90.2619781494141,,,
1980-02-03,V17,90.2619781494141,,,
1980-02-04,V17,90.2619781494141,,,
1980-02-05,V17,90.2619781494141,,,
1980-02-06,V17,90.2619781494141,,,
1980-02-07,V17,90.2619781494141,,,
1980-02-08,V17,90.2619781494141,,,
1980-02-09,V17,90.2619781494141,,,
1980-02-10,V17,90.2619781494141,,,
1980-02-11,V17,90.2619781494141,,,
1980-02-12,V17,90.2619781494141,,,
1980-02-13,V17,90.4797439575195,,,
1980-02-14,V17,91.3796005249023,,,
1980-02-15,V17,92.9970169067383,,,
1980-02-16,V17,100.123176574707,,,
1980-02-17,V17,100.123176574707,,,
1980-02-18,V17,100.123176574707,,,
1980-02-19,V17,100.123176574707,,,
1980-02-20,V17,100.123176574707,,,
1980-02-21,V17,99.9971771240234,,,
1980-02-22,V17,105.666236877441,,,
1980-02-23,V17,107.40837097168,,,
1980-02-24,V17,107.438583374023,,,
1980-02-25,V17,107.438583374023,,,
1980-02-26,V17,107.438583374023,,,
1980-02-27,V17,110.705947875977,,,
1980-02-28,V17,110.923278808594,,,
1980-02-29,V17,110.923278808594,,,
1980-03-01,V17,110.923278808594,,,
1980-03-02,V17,110.923278808594,,,
1980-03-03,V17,110.923278808594,,,
1980-03-04,V17,110.923278808594,,,
1980-03-05,V17,116.082878112793,,,
1980-03-06,V17,117.48307800293,,,
1980-03-07,V17,124.106735229492,,,
1980-03-08,V17,122.962585449219,,,
1980-03-09,V17,122.279136657715,,,
1980-03-10,V17,138.14192199707,,,
1980-03-11,V17,148.502334594727,,,
1980-03-12,V17,148.502334594727,,,
1980-03-13,V17,156.611419677734,,,
1980-03-14,V17,167.402587890625,,,
1980-03-15,V17,167.402587890625,,,
1980-03-16,V17,167.402587890625,,,
1980-03-17,V17,181.207046508789,,,
1980-03-18,V17,180.429931640625,,,
1980-03-19,V17,180.389770507812,,,
1980-03-20,V17,180.389770507812,,,
1980-03-21,V17,178.47966003418,,,
1980-03-22,V17,175.964736938477,,,
1980-03-23,V17,174.672012329102,,,
1980-03-24,V17,173.704010009766,,,
1980-03-25,V17,171.904434204102,,,
1980-03-26,V17,169.980270385742,,,
1980-03-27,V17,168.253784179688,,,
1980-03-28,V17,167.116348266602,,,
1980-03-29,V17,164.824569702148,,,
1980-03-30,V17,162.496353149414,,,
1980-03-31,V17,161.839324951172,,,
1980-04-01,V17,161.827529907227,,,
1980-04-02,V17,161.194351196289,,,
1980-04-03,V17,160.156097412109,,,
1980-04-04,V17,158.452331542969,,,
1980-04-05,V17,156.403137207031,,,
