date,basin,daymet_swe,gldas_swe,snodas_swe,uaz_swe
1980-01-01,V607,0.0,,,
1980-01-02,V607,0.0,,,
1980-01-03,V607,0.0,,,
1980-01-04,V607,0.0,,,
1980-01-05,V607,0.0350010730326176,,,
1980-01-06,V607,0.0350010730326176,,,
1980-01-07,V607,6.30573654174805,,,
1980-01-08,V607,16.9159832000732,,,
1980-01-09,V607,36.3127822875977,,,
1980-01-10,V607,43.9236068725586,,,
1980-01-11,V607,66.2796096801758,,,
1980-01-12,V607,102.301559448242,,,
1980-01-13,V607,101.271446228027,,,
1980-01-14,V607,99.9479293823242,,,
1980-01-15,V607,97.9626998901367,,,
1980-01-16,V607,95.7337799072266,,,
1980-01-17,V607,94.3242492675781,,,
1980-01-18,V607,94.3242492675781,,,
1980-01-19,V607,94.3242492675781,,,
1980-01-20,V607,94.3216018676758,,,
1980-01-21,V607,94.1828994750977,,,
1980-01-22,V607,93.6082382202148,,,
1980-01-23,V607,92.2689056396484,,,
1980-01-24,V607,90.3838958740234,,,
1980-01-25,V607,89.8169326782227,,,
1980-01-26,V607,89.8169326782227,,,
1980-01-27,V607,89.8169326782227,,,
1980-01-28,V607,89.8169326782227,,,
1980-01-29,V607,89.8169326782227,,,
1980-01-30,V607,89.8169326782227,,,
1980-01-31,V607,103.98503112793,,,
1980-02-01,V607,125.228607177734,,,
1980-02-02,V607,148.736373901367,,,
1980-02-03,V607,147.23974609375,,,
1980-02-04,V607,145.087661743164,,,
1980-02-05,V607,143.544692993164,,,
1980-02-06,V607,141.533920288086,,,
1980-02-07,V607,139.104904174805,,,
1980-02-08,V607,137.729385375977,,,
1980-02-09,V607,137.045684814453,,,
1980-02-10,V607,136.82551574707,,,
1980-02-11,V607,136.699798583984,,,
1980-02-12,V607,136.691925048828,,,
1980-02-13,V607,136.667846679688,,,
1980-02-14,V607,136.663146972656,,,
1980-02-15,V607,140.098876953125,,,
1980-02-16,V607,140.096923828125,,,
1980-02-17,V607,146.355087280273,,,
1980-02-18,V607,144.17170715332,,,
1980-02-19,V607,141.642776489258,,,
1980-02-20,V607,139.094482421875,,,
1980-02-21,V607,138.57292175293,,,
1980-02-22,V607,137.958389282227,,,
1980-02-23,V607,137.457473754883,,,
1980-02-24,V607,136.161712646484,,,
1980-02-25,V607,133.685775756836,,,
1980-02-26,V607,130.703399658203,,,
1980-02-27,V607,126.485382080078,,,
1980-02-28,V607,123.045845031738,,,
1980-02-29,V607,120.205581665039,,,
1980-03-01,V607,118.276664733887,,,
1980-03-02,V607,115.428337097168,,,
1980-03-03,V607,112.348266601562,,,
1980-03-04,V607,109.84888458252,,,
1980-03-05,V607,109.183952331543,,,
1980-03-06,V607,110.00186920166,,,
1980-03-07,V607,110.500259399414,,,
1980-03-08,V607,108.336112976074,,,
1980-03-09,V607,105.972434997559,,,
1980-03-10,V607,103.132331848145,,,
1980-03-11,V607,102.043640136719,,,
1980-03-12,V607,101.1611328125,,,
1980-03-13,V607,100.160194396973,,,
1980-03-14,V607,99.3918609619141,,,
1980-03-15,V607,99.1173858642578,,,
1980-03-16,V607,99.652229309082,,,
1980-03-17,V607,98.7481918334961,,,
1980-03-18,V607,97.999885559082,,,
1980-03-19,V607,96.8456192016602,,,
1980-03-20,V607,94.8332443237305,,,
1980-03-21,V607,92.6255340576172,,,
1980-03-22,V607,90.8899993896484,,,
1980-03-23,V607,89.6542587280273,,,
1980-03-24,V607,88.9832153320312,,,
1980-03-25,V607,91.4017791748047,,,
1980-03-26,V607,89.8404922485352,,,
1980-03-27,V607,88.6459503173828,,,
1980-03-28,V607,87.3416900634766,,,
1980-03-29,V607,85.8287048339844,,,
1980-03-30,V607,84.6422576904297,,,
1980-03-31,V607,83.5850677490234,,,
1980-04-01,V607,81.6896286010742,,,
1980-04-02,V607,80.4150543212891,,,
1980-04-03,V607,79.3655548095703,,,
1980-04-04,V607,77.1254730224609,,,
1980-04-05,V607,74.6969604492188,,,
1980-04-06,V607,73.1294860839844,,,
1980-04-07,V607,71.84814453125,,,
1980-04-08,V607,70.9550857543945,,,
1980-04-09,V607,68.6688766479492,,,
1980-04-10,V607,66.7482528686523,,,
1980-04-11,V607,65.8837738037109,,,
1980-04-12,V607,64.6309204101562,,,
1980-04-13,V607,62.1787986755371,,,
1980-04-14,V607,59.221981048584,,,
1980-04-15,V607,56.9321365356445,,,
1980-04-16,V607,54.9789276123047,,,
1980-04-17,V607,52.1373405456543,,,
1980-04-18,V607,48.7457580566406,,,
1980-04-19,V607,45.4720611572266,,,
1980-04-20,V607,43.2572250366211,,,
1980-04-21,V607,41.3335380554199,,,
1980-04-22,V607,38.813892364502,,,
1980-04-23,V607,36.4422607421875,,,
1980-04-24,V607,33.7748947143555,,,
1980-04-25,V607,32.3050994873047,,,
1980-04-26,V607,29.7035751342773,,,
1980-04-27,V607,26.4374027252197,,,
1980-04-28,V607,23.1151905059814,,,
1980-04-29,V607,21.4235076904297,,,
1980-04-30,V607,19.9957065582275,,,
