date,basin,daymet_swe,gldas_swe,snodas_swe,uaz_swe
1980-01-01,V285,29.8238773345947,,,
1980-01-02,V285,29.6917858123779,,,
1980-01-03,V285,29.6786823272705,,,
1980-01-04,V285,29.6786823272705,,,
1980-01-05,V285,29.6786823272705,,,
1980-01-06,V285,29.6786823272705,,,
1980-01-07,V285,29.6786823272705,,,
1980-01-08,V285,29.6728935241699,,,
1980-01-09,V285,30.2258396148682,,,
1980-01-10,V285,30.2258396148682,,,
1980-01-11,V285,31.6874313354492,,,
1980-01-12,V285,31.6874313354492,,,
1980-01-13,V285,35.6300010681152,,,
1980-01-14,V285,47.9369888305664,,,
1980-01-15,V285,46.1713027954102,,,
1980-01-16,V285,45.8366088867188,,,
1980-01-17,V285,44.5720291137695,,,
1980-01-18,V285,42.2259635925293,,,
1980-01-19,V285,39.9966850280762,,,
1980-01-20,V285,39.1930656433105,,,
1980-01-21,V285,39.4190864562988,,,
1980-01-22,V285,39.629150390625,,,
1980-01-23,V285,40.4919319152832,,,
1980-01-24,V285,40.4919319152832,,,
1980-01-25,V285,41.3620300292969,,,
1980-01-26,V285,41.3620300292969,,,
1980-01-27,V285,41.3878173828125,,,
1980-01-28,V285,41.3878173828125,,,
1980-01-29,V285,42.6599731445312,,,
1980-01-30,V285,42.6599731445312,,,
1980-01-31,V285,43.7824935913086,,,
1980-02-01,V285,44.6177749633789,,,
1980-02-02,V285,44.6177749633789,,,
1980-02-03,V285,44.6561508178711,,,
1980-02-04,V285,44.6561508178711,,,
1980-02-05,V285,44.6561508178711,,,
1980-02-06,V285,44.6561508178711,,,
1980-02-07,V285,44.6561508178711,,,
1980-02-08,V285,44.6561508178711,,,
1980-02-09,V285,44.6561508178711,,,
1980-02-10,V285,44.6561508178711,,,
1980-02-11,V285,44.6561508178711,,,
1980-02-12,V285,44.6561508178711,,,
1980-02-13,V285,44.6561508178711,,,
1980-02-14,V285,44.6561508178711,,,
1980-02-15,V285,52.2282943725586,,,
1980-02-16,V285,56.032543182373,,,
1980-02-17,V285,56.032543182373,,,
1980-02-18,V285,56.032543182373,,,
1980-02-19,V285,56.032543182373,,,
1980-02-20,V285,55.7598991394043,,,
1980-02-21,V285,53.7903442382812,,,
1980-02-22,V285,51.8047561645508,,,
1980-02-23,V285,50.0426406860352,,,
1980-02-24,V285,48.2116279602051,,,
1980-02-25,V285,48.1975860595703,,,
1980-02-26,V285,48.1975860595703,,,
1980-02-27,V285,49.5636978149414,,,
1980-02-28,V285,49.5636978149414,,,
1980-02-29,V285,49.5636978149414,,,
1980-03-01,V285,49.5636978149414,,,
1980-03-02,V285,49.5636978149414,,,
1980-03-03,V285,49.5636978149414,,,
1980-03-04,V285,51.8735160827637,,,
1980-03-05,V285,51.2544097900391,,,
1980-03-06,V285,51.1338310241699,,,
1980-03-07,V285,52.6167411804199,,,
1980-03-08,V285,50.8895988464355,,,
1980-03-09,V285,50.1164703369141,,,
1980-03-10,V285,49.7237014770508,,,
1980-03-11,V285,49.7231101989746,,,
1980-03-12,V285,49.7231101989746,,,
1980-03-13,V285,66.6810150146484,,,
1980-03-14,V285,72.597541809082,,,
1980-03-15,V285,72.533821105957,,,
1980-03-16,V285,72.533821105957,,,
1980-03-17,V285,82.8019104003906,,,
1980-03-18,V285,81.5337829589844,,,
1980-03-19,V285,80.7543258666992,,,
1980-03-20,V285,78.6115264892578,,,
1980-03-21,V285,75.4226150512695,,,
1980-03-22,V285,74.18310546875,,,
1980-03-23,V285,73.3351516723633,,,
1980-03-24,V285,71.8271331787109,,,
1980-03-25,V285,69.5130310058594,,,
1980-03-26,V285,67.7729644775391,,,
1980-03-27,V285,66.705436706543,,,
1980-03-28,V285,64.9286346435547,,,
1980-03-29,V285,61.7071647644043,,,
1980-03-30,V285,58.35546875,,,
1980-03-31,V285,55.6561393737793,,,
1980-04-01,V285,54.2379302978516,,,
1980-04-02,V285,51.9653282165527,,,
1980-04-03,V285,50.8416175842285,,,
1980-04-04,V285,48.4163970947266,,,
1980-04-05,V285,46.5292053222656,,,
1980-04-06,V285,44.7944488525391,,,
1980-04-07,V285,42.3637809753418,,,
1980-04-08,V285,38.2711486816406,,,
1980-04-09,V285,33.4291305541992,,,
1980-04-10,V285,29.777271270752,,,
1980-04-11,V285,27.8102188110352,,,
1980-04-12,V285,25.5460414886475,,,
1980-04-13,V285,23.2973556518555,,,
1980-04-14,V285,21.4911289215088,,,
1980-04-15,V285,19.3565292358398,,,
1980-04-16,V285,18.8834342956543,,,
1980-04-17,V285,18.8834342956543,,,
1980-04-18,V285,18.073751449585,,,
1980-04-19,V285,16.9083881378174,,,
1980-04-20,V285,14.7081890106201,,,
1980-04-21,V285,13.1092672348022,,,
1980-04-22,V285,12.0132761001587,,,
1980-04-23,V285,11.1636953353882,,,
1980-04-24,V285,10.2493257522583,,,
1980-04-25,V285,8.89464664459229,,,
1980-04-26,V285,7.9399995803833,,,
1980-04-27,V285,6.82853889465332,,,
1980-04-28,V285,5.37894439697266,,,
1980-04-29,V285,4.30960655212402,,,
1980-04-30,V285,3.36232805252075,,,
1980-05-01,V285,2.48677110671997,,,
1980-05-02,V285,1.72820568084717,,,
1980-05-03,V285,1.04837453365326,,,
1980-05-04,V285,0.563866019248962,,,
1980-05-05,V285,0.215843319892883,,,
1980-05-06,V285,0.0805607959628105,,,
1980-05-07,V285,0.0384202376008034,,,
1980-05-08,V285,0.0182739477604628,,,
1980-05-09,V285,7.37164373276755e-05,,,
1980-05-10,V285,0.0,,,
1980-05-11,V285,0.0,,,
1980-05-12,V285,0.0,,,
1980-05-13,V285,0.0,,,
1980-05-14,V285,0.0,,,
1980-05-15,V285,0.0,,,
1980-05-16,V285,0.0,,,
1980-05-17,V285,0.0,,,
1980-05-18,V285,0.0,,,
1980-05-19,V285,0.0,,,
1980-05-20,V285,0.0,,,
1980-05-21,V285,0.0,,,
1980-05-22,V285,0.0,,,
1980-05-23,V285,0.0,,,
1980-05-24,V285,0.0,,,
1980-05-25,V285,0.0,,,
1980-05-26,V285,0.0,,,
1980-05-27,V285,0.0,,,
1980-05-28,V285,0.0,,,
1980-05-29,V285,0.0,,,
1980-05-30,V285,0.0,,,
1980-05-31,V285,0.0,,,
1980-06-01,V285,0.0,,,
1980-06-02,V285,0.0,,,
1980-06-03,V285,0.0,,,
1980-06-04,V285,0.0,,,
1980-06-05,V285,0.0,,,
1980-06-06,V285,0.0,,,
1980-06-07,V285,0.0,,,
1980-06-08,V285,0.0,,,
1980-06-09,V285,0.0,,,
1980-06-10,V285,0.0,,,
1980-06-11,V285,0.0,,,
1980-06-12,V285,0.0,,,
1980-06-13,V285,0.0,,,
1980-06-14,V285,0.0,,,
1980-06-15,V285,0.0,,,
1980-06-16,V285,0.0,,,
1980-06-17,V285,0.0,,,
1980-06-18,V285,0.0,,,
1980-06-19,V285,0.0,,,
1980-06-20,V285,0.0,,,
1980-06-21,V285,0.0,,,
1980-06-22,V285,0.0,,,
1980-06-23,V285,0.0,,,
1980-06-24,V285,0.0,,,
1980-06-25,V285,0.0,,,
1980-06-26,V285,0.0,,,
1980-06-27,V285,0.0,,,
1980-06-28,V285,0.0,,,
1980-06-29,V285,0.0,,,
1980-06-30,V285,0.0,,,
1980-07-01,V285,0.0,,,
1980-07-02,V285,0.0,,,
1980-07-03,V285,0.0,,,
1980-07-04,V285,0.0,,,
1980-07-05,V285,0.0,,,
1980-07-06,V285,0.0,,,
1980-07-07,V285,0.0,,,
1980-07-08,V285,0.0,,,
1980-07-09,V285,0.0,,,
1980-07-10,V285,0.0,,,
1980-07-11,V285,0.0,,,
1980-07-12,V285,0.0,,,
1980-07-13,V285,0.0,,,
1980-07-14,V285,0.0,,,
1980-07-15,V285,0.0,,,
1980-07-16,V285,0.0,,,
1980-07-17,V285,0.0,,,
