date,basin,daymet_swe,gldas_swe,snodas_swe,uaz_swe
1980-01-01,V198,39.5765190124512,,,
1980-01-02,V198,40.4927520751953,,,
1980-01-03,V198,40.4927520751953,,,
1980-01-04,V198,42.9344291687012,,,
1980-01-05,V198,42.9344291687012,,,
1980-01-06,V198,45.8409042358398,,,
1980-01-07,V198,45.8409042358398,,,
1980-01-08,V198,45.8409042358398,,,
1980-01-09,V198,45.8409042358398,,,
1980-01-10,V198,45.8409042358398,,,
1980-01-11,V198,62.8226356506348,,,
1980-01-12,V198,62.8226356506348,,,
1980-01-13,V198,65.5804595947266,,,
1980-01-14,V198,68.6898040771484,,,
1980-01-15,V198,66.8963012695312,,,
1980-01-16,V198,66.8963012695312,,,
1980-01-17,V198,65.7306900024414,,,
1980-01-18,V198,63.1963577270508,,,
1980-01-19,V198,62.0176200866699,,,
1980-01-20,V198,61.8125686645508,,,
1980-01-21,V198,61.8125686645508,,,
1980-01-22,V198,63.1624717712402,,,
1980-01-23,V198,64.2041625976562,,,
1980-01-24,V198,64.2041625976562,,,
1980-01-25,V198,66.0186080932617,,,
1980-01-26,V198,66.0186080932617,,,
1980-01-27,V198,66.0186080932617,,,
1980-01-28,V198,66.0186080932617,,,
1980-01-29,V198,67.3083343505859,,,
1980-01-30,V198,67.3083343505859,,,
1980-01-31,V198,67.3083343505859,,,
1980-02-01,V198,67.3083343505859,,,
1980-02-02,V198,67.3083343505859,,,
1980-02-03,V198,67.3083343505859,,,
1980-02-04,V198,67.3083343505859,,,
1980-02-05,V198,67.3083343505859,,,
1980-02-06,V198,67.7769241333008,,,
1980-02-07,V198,67.7769241333008,,,
1980-02-08,V198,67.7769241333008,,,
1980-02-09,V198,67.7769241333008,,,
1980-02-10,V198,67.7769241333008,,,
1980-02-11,V198,70.4738006591797,,,
1980-02-12,V198,70.4738006591797,,,
1980-02-13,V198,70.4738006591797,,,
1980-02-14,V198,71.4678955078125,,,
1980-02-15,V198,83.4800491333008,,,
1980-02-16,V198,86.1788330078125,,,
1980-02-17,V198,86.1788330078125,,,
1980-02-18,V198,86.1788330078125,,,
1980-02-19,V198,86.1788330078125,,,
1980-02-20,V198,86.1788330078125,,,
1980-02-21,V198,84.176643371582,,,
1980-02-22,V198,82.1496658325195,,,
1980-02-23,V198,80.1037368774414,,,
1980-02-24,V198,78.6065063476562,,,
1980-02-25,V198,79.0789337158203,,,
1980-02-26,V198,79.9622573852539,,,
1980-02-27,V198,81.531608581543,,,
1980-02-28,V198,81.531608581543,,,
1980-02-29,V198,81.531608581543,,,
1980-03-01,V198,81.531608581543,,,
1980-03-02,V198,81.531608581543,,,
1980-03-03,V198,81.531608581543,,,
1980-03-04,V198,86.4907455444336,,,
1980-03-05,V198,94.8897018432617,,,
1980-03-06,V198,94.8897018432617,,,
1980-03-07,V198,94.6400451660156,,,
1980-03-08,V198,92.6136474609375,,,
1980-03-09,V198,94.8711166381836,,,
1980-03-10,V198,94.2331237792969,,,
1980-03-11,V198,95.9597702026367,,,
1980-03-12,V198,95.9597702026367,,,
1980-03-13,V198,104.864837646484,,,
1980-03-14,V198,108.130966186523,,,
1980-03-15,V198,108.130966186523,,,
1980-03-16,V198,108.130966186523,,,
1980-03-17,V198,106.636100769043,,,
1980-03-18,V198,106.089973449707,,,
1980-03-19,V198,106.089973449707,,,
1980-03-20,V198,104.839744567871,,,
1980-03-21,V198,103.119125366211,,,
1980-03-22,V198,102.754913330078,,,
1980-03-23,V198,102.394737243652,,,
1980-03-24,V198,100.860771179199,,,
1980-03-25,V198,99.5826797485352,,,
1980-03-26,V198,98.8860244750977,,,
1980-03-27,V198,98.8860244750977,,,
1980-03-28,V198,97.5698852539062,,,
1980-03-29,V198,94.7495498657227,,,
1980-03-30,V198,91.7327194213867,,,
1980-03-31,V198,88.9800338745117,,,
1980-04-01,V198,86.4736099243164,,,
1980-04-02,V198,83.4447860717773,,,
1980-04-03,V198,82.3441925048828,,,
1980-04-04,V198,79.5514526367188,,,
1980-04-05,V198,77.3723526000977,,,
1980-04-06,V198,75.6803131103516,,,
1980-04-07,V198,72.6711044311523,,,
1980-04-08,V198,67.4992599487305,,,
1980-04-09,V198,62.3927268981934,,,
1980-04-10,V198,59.315299987793,,,
1980-04-11,V198,57.7012367248535,,,
1980-04-12,V198,54.4286575317383,,,
1980-04-13,V198,51.7281684875488,,,
1980-04-14,V198,49.0374450683594,,,
1980-04-15,V198,47.0004272460938,,,
1980-04-16,V198,46.8070220947266,,,
1980-04-17,V198,46.8070220947266,,,
1980-04-18,V198,45.174388885498,,,
1980-04-19,V198,43.9072914123535,,,
1980-04-20,V198,40.7026863098145,,,
1980-04-21,V198,38.4169578552246,,,
1980-04-22,V198,36.8478775024414,,,
1980-04-23,V198,33.634593963623,,,
1980-04-24,V198,32.8026275634766,,,
1980-04-25,V198,29.6721515655518,,,
1980-04-26,V198,28.9911346435547,,,
1980-04-27,V198,26.2012195587158,,,
1980-04-28,V198,21.597972869873,,,
1980-04-29,V198,17.3486709594727,,,
1980-04-30,V198,14.4734554290771,,,
1980-05-01,V198,10.0933961868286,,,
1980-05-02,V198,6.96010780334473,,,
1980-05-03,V198,4.64462232589722,,,
1980-05-04,V198,2.48199462890625,,,
1980-05-05,V198,0.768572092056274,,,
1980-05-06,V198,0.0966740176081657,,,
1980-05-07,V198,0.0,,,
1980-05-08,V198,0.0,,,
1980-05-09,V198,0.0,,,
1980-05-10,V198,0.0,,,
1980-05-11,V198,0.0,,,
1980-05-12,V198,0.0,,,
1980-05-13,V198,0.0,,,
1980-05-14,V198,0.0,,,
1980-05-15,V198,0.0,,,
1980-05-16,V198,0.0,,,
1980-05-17,V198,0.0,,,
1980-05-18,V198,0.0,,,
1980-05-19,V198,0.0,,,
1980-05-20,V198,0.0,,,
1980-05-21,V198,0.0,,,
1980-05-22,V198,0.0,,,
1980-05-23,V198,0.0,,,
1980-05-24,V198,0.0,,,
1980-05-25,V198,0.0,,,
1980-05-26,V198,0.0,,,
1980-05-27,V198,0.0,,,
1980-05-28,V198,0.0,,,
