date,basin,daymet_swe,gldas_swe,snodas_swe,uaz_swe
1980-01-01,V65,9.82139492034912,,,
1980-01-02,V65,9.82139492034912,,,
1980-01-03,V65,9.38394737243652,,,
1980-01-04,V65,12.4260940551758,,,
1980-01-05,V65,12.4260940551758,,,
1980-01-06,V65,13.1641387939453,,,
1980-01-07,V65,13.1641387939453,,,
1980-01-08,V65,13.1641387939453,,,
1980-01-09,V65,15.39612865448,,,
1980-01-10,V65,15.39612865448,,,
1980-01-11,V65,18.7887744903564,,,
1980-01-12,V65,18.7887744903564,,,
1980-01-13,V65,23.378604888916,,,
1980-01-14,V65,33.475887298584,,,
1980-01-15,V65,31.5247020721436,,,
1980-01-16,V65,31.227201461792,,,
1980-01-17,V65,29.8360805511475,,,
1980-01-18,V65,26.8788642883301,,,
1980-01-19,V65,24.5892601013184,,,
1980-01-20,V65,23.3402481079102,,,
1980-01-21,V65,23.1030235290527,,,
1980-01-22,V65,23.0636768341064,,,
1980-01-23,V65,22.735143661499,,,
1980-01-24,V65,23.9878978729248,,,
1980-01-25,V65,24.8782291412354,,,
1980-01-26,V65,24.8782291412354,,,
1980-01-27,V65,24.8782291412354,,,
1980-01-28,V65,24.8782291412354,,,
1980-01-29,V65,24.8782291412354,,,
1980-01-30,V65,24.8782291412354,,,
1980-01-31,V65,24.8782291412354,,,
1980-02-01,V65,24.8782291412354,,,
1980-02-02,V65,24.8782291412354,,,
1980-02-03,V65,24.8782291412354,,,
1980-02-04,V65,24.8782291412354,,,
1980-02-05,V65,24.8782291412354,,,
1980-02-06,V65,25.895601272583,,,
1980-02-07,V65,25.895601272583,,,
1980-02-08,V65,25.895601272583,,,
1980-02-09,V65,25.895601272583,,,
1980-02-10,V65,25.895601272583,,,
1980-02-11,V65,26.9542465209961,,,
1980-02-12,V65,26.9542465209961,,,
1980-02-13,V65,26.9542465209961,,,
1980-02-14,V65,26.9542465209961,,,
1980-02-15,V65,34.2249565124512,,,
1980-02-16,V65,35.516918182373,,,
1980-02-17,V65,35.516918182373,,,
1980-02-18,V65,35.516918182373,,,
1980-02-19,V65,35.516918182373,,,
1980-02-20,V65,35.516918182373,,,
1980-02-21,V65,34.1887588500977,,,
1980-02-22,V65,31.2524032592773,,,
1980-02-23,V65,28.1179065704346,,,
1980-02-24,V65,25.5149002075195,,,
1980-02-25,V65,23.9018573760986,,,
1980-02-26,V65,23.9018573760986,,,
1980-02-27,V65,24.7148761749268,,,
1980-02-28,V65,24.7148761749268,,,
1980-02-29,V65,24.7148761749268,,,
1980-03-01,V65,24.7148761749268,,,
1980-03-02,V65,24.7148761749268,,,
1980-03-03,V65,24.7148761749268,,,
1980-03-04,V65,28.3919944763184,,,
1980-03-05,V65,28.682336807251,,,
1980-03-06,V65,28.1290168762207,,,
1980-03-07,V65,26.9146976470947,,,
1980-03-08,V65,24.3514633178711,,,
1980-03-09,V65,22.6806030273438,,,
1980-03-10,V65,21.9193344116211,,,
1980-03-11,V65,21.9193344116211,,,
1980-03-12,V65,22.7232685089111,,,
1980-03-13,V65,34.1206703186035,,,
1980-03-14,V65,34.9995155334473,,,
1980-03-15,V65,34.6229629516602,,,
1980-03-16,V65,34.6229629516602,,,
1980-03-17,V65,32.6164360046387,,,
1980-03-18,V65,30.7096691131592,,,
1980-03-19,V65,30.2120666503906,,,
1980-03-20,V65,28.0518989562988,,,
1980-03-21,V65,26.0175533294678,,,
1980-03-22,V65,25.064567565918,,,
1980-03-23,V65,24.1452045440674,,,
1980-03-24,V65,22.4950046539307,,,
1980-03-25,V65,20.0122718811035,,,
1980-03-26,V65,18.3526973724365,,,
1980-03-27,V65,18.0034809112549,,,
1980-03-28,V65,16.6220054626465,,,
1980-03-29,V65,13.4445190429688,,,
1980-03-30,V65,10.1238460540771,,,
1980-03-31,V65,7.93076372146606,,,
1980-04-01,V65,6.58436107635498,,,
1980-04-02,V65,5.36869049072266,,,
1980-04-03,V65,4.69386959075928,,,
1980-04-04,V65,3.5919132232666,,,
1980-04-05,V65,2.68432927131653,,,
1980-04-06,V65,1.86600005626678,,,
1980-04-07,V65,0.928002893924713,,,
1980-04-08,V65,0.388913214206696,,,
1980-04-09,V65,0.129517883062363,,,
1980-04-10,V65,0.0267087575048208,,,
1980-04-11,V65,0.0083414958789944,,,
1980-04-12,V65,0.0,,,
1980-04-13,V65,0.0,,,
1980-04-14,V65,0.0,,,
1980-04-15,V65,0.0,,,
1980-04-16,V65,0.0,,,
1980-04-17,V65,0.0,,,
1980-04-18,V65,0.0,,,
1980-04-19,V65,0.0,,,
1980-04-20,V65,0.0,,,
1980-04-21,V65,0.0,,,
1980-04-22,V65,0.0,,,
1980-04-23,V65,0.0,,,
1980-04-24,V65,0.0,,,
1980-04-25,V65,0.0,,,
1980-04-26,V65,0.0,,,
1980-04-27,V65,0.0,,,
1980-04-28,V65,0.0,,,
1980-04-29,V65,0.0,,,
1980-04-30,V65,0.0,,,
1980-05-01,V65,0.0,,,
1980-05-02,V65,0.0,,,
1980-05-03,V65,0.0,,,
1980-05-04,V65,0.0,,,
1980-05-05,V65,0.0,,,
1980-05-06,V65,0.0,,,
1980-05-07,V65,0.0,,,
1980-05-08,V65,0.0,,,
1980-05-09,V65,0.0,,,
1980-05-10,V65,0.0,,,
1980-05-11,V65,0.0,,,
1980-05-12,V65,0.0,,,
1980-05-13,V65,0.0,,,
1980-05-14,V65,0.0,,,
1980-05-15,V65,0.0,,,
1980-05-16,V65,0.0,,,
1980-05-17,V65,0.0,,,
1980-05-18,V65,0.0,,,
1980-05-19,V65,0.0,,,
1980-05-20,V65,0.0,,,
1980-05-21,V65,0.0,,,
1980-05-22,V65,0.0,,,
1980-05-23,V65,0.0,,,
1980-05-24,V65,0.0,,,
1980-05-25,V65,0.0,,,
1980-05-26,V65,0.0,,,
1980-05-27,V65,0.0,,,
1980-05-28,V65,0.0,,,
1980-05-29,V65,0.0,,,
1980-05-30,V65,0.0,,,
1980-05-31,V65,0.0,,,
1980-06-01,V65,0.0,,,
1980-06-02,V65,0.0,,,
1980-06-03,V65,0.0,,,
1980-06-04,V65,0.0,,,
1980-06-05,V65,0.0,,,
1980-06-06,V65,0.0,,,
1980-06-07,V65,0.0,,,
1980-06-08,V65,0.0,,,
1980-06-09,V65,0.0,,,
1980-06-10,V65,0.0,,,
1980-06-11,V65,0.0,,,
1980-06-12,V65,0.0,,,
1980-06-13,V65,0.0,,,
1980-06-14,V65,0.0,,,
1980-06-15,V65,0.0,,,
1980-06-16,V65,0.0,,,
1980-06-17,V65,0.0,,,
1980-06-18,V65,0.0,,,
1980-06-19,V65,0.0,,,
1980-06-20,V65,0.0,,,
1980-06-21,V65,0.0,,,
1980-06-22,V65,0.0,,,
1980-06-23,V65,0.0,,,
1980-06-24,V65,0.0,,,
1980-06-25,V65,0.0,,,
1980-06-26,V65,0.0,,,
1980-06-27,V65,0.0,,,
1980-06-28,V65,0.0,,,
