date,basin,daymet_swe,gldas_swe,snodas_swe,uaz_swe
1980-01-01,V332,57.2522888183594,,,
1980-01-02,V332,59.1613273620605,,,
1980-01-03,V332,62.1579818725586,,,
1980-01-04,V332,66.469856262207,,,
1980-01-05,V332,83.713623046875,,,
1980-01-06,V332,87.0929641723633,,,
1980-01-07,V332,92.4521636962891,,,
1980-01-08,V332,96.1498641967773,,,
1980-01-09,V332,109.561965942383,,,
1980-01-10,V332,124.081184387207,,,
1980-01-11,V332,130.343780517578,,,
1980-01-12,V332,144.122589111328,,,
1980-01-13,V332,143.346664428711,,,
1980-01-14,V332,141.728439331055,,,
1980-01-15,V332,139.407760620117,,,
1980-01-16,V332,139.408172607422,,,
1980-01-17,V332,143.40185546875,,,
1980-01-18,V332,143.454467773438,,,
1980-01-19,V332,143.454467773438,,,
1980-01-20,V332,146.404586791992,,,
1980-01-21,V332,146.404586791992,,,
1980-01-22,V332,146.404586791992,,,
1980-01-23,V332,146.404586791992,,,
1980-01-24,V332,152.595230102539,,,
1980-01-25,V332,159.585876464844,,,
1980-01-26,V332,160.59895324707,,,
1980-01-27,V332,161.481887817383,,,
1980-01-28,V332,161.481887817383,,,
1980-01-29,V332,161.481887817383,,,
1980-01-30,V332,161.481887817383,,,
1980-01-31,V332,161.481887817383,,,
1980-02-01,V332,161.483657836914,,,
1980-02-02,V332,161.483657836914,,,
1980-02-03,V332,165.210510253906,,,
1980-02-04,V332,165.176727294922,,,
1980-02-05,V332,165.176727294922,,,
1980-02-06,V332,171.170104980469,,,
1980-02-07,V332,173.558410644531,,,
1980-02-08,V332,173.558410644531,,,
1980-02-09,V332,173.558410644531,,,
1980-02-10,V332,173.558410644531,,,
1980-02-11,V332,173.558410644531,,,
1980-02-12,V332,177.197509765625,,,
1980-02-13,V332,188.335968017578,,,
1980-02-14,V332,192.405883789062,,,
1980-02-15,V332,197.624664306641,,,
1980-02-16,V332,197.670715332031,,,
1980-02-17,V332,201.6826171875,,,
1980-02-18,V332,200.211990356445,,,
1980-02-19,V332,202.747436523438,,,
1980-02-20,V332,201.652008056641,,,
1980-02-21,V332,208.971496582031,,,
1980-02-22,V332,209.562438964844,,,
1980-02-23,V332,210.300079345703,,,
1980-02-24,V332,210.300079345703,,,
1980-02-25,V332,210.300079345703,,,
1980-02-26,V332,210.300079345703,,,
