date,basin,daymet_swe,gldas_swe,snodas_swe,uaz_swe
1980-01-01,V641,30.4420051574707,,,
1980-01-02,V641,30.927827835083,,,
1980-01-03,V641,30.8709850311279,,,
1980-01-04,V641,31.7633934020996,,,
1980-01-05,V641,52.1741065979004,,,
1980-01-06,V641,54.5958976745605,,,
1980-01-07,V641,60.724178314209,,,
1980-01-08,V641,74.5052642822266,,,
1980-01-09,V641,86.2033462524414,,,
1980-01-10,V641,96.0253372192383,,,
1980-01-11,V641,103.005157470703,,,
1980-01-12,V641,101.632232666016,,,
1980-01-13,V641,100.13020324707,,,
1980-01-14,V641,97.7661972045898,,,
1980-01-15,V641,98.1786880493164,,,
1980-01-16,V641,96.4411010742188,,,
1980-01-17,V641,93.9730834960938,,,
1980-01-18,V641,93.8779220581055,,,
1980-01-19,V641,93.8779220581055,,,
1980-01-20,V641,94.3536834716797,,,
1980-01-21,V641,97.3410491943359,,,
1980-01-22,V641,97.3379821777344,,,
1980-01-23,V641,97.3313598632812,,,
1980-01-24,V641,97.14404296875,,,
1980-01-25,V641,99.1825866699219,,,
1980-01-26,V641,99.1825866699219,,,
1980-01-27,V641,99.1825866699219,,,
1980-01-28,V641,99.1825866699219,,,
1980-01-29,V641,99.1825866699219,,,
1980-01-30,V641,99.1825866699219,,,
1980-01-31,V641,99.1892242431641,,,
1980-02-01,V641,108.195777893066,,,
1980-02-02,V641,106.707832336426,,,
1980-02-03,V641,104.256813049316,,,
1980-02-04,V641,103.507415771484,,,
1980-02-05,V641,102.86701965332,,,
1980-02-06,V641,101.118301391602,,,
1980-02-07,V641,99.7461547851562,,,
1980-02-08,V641,98.5218048095703,,,
1980-02-09,V641,98.3003997802734,,,
1980-02-10,V641,98.1410446166992,,,
1980-02-11,V641,97.5412826538086,,,
1980-02-12,V641,97.460334777832,,,
1980-02-13,V641,97.3489608764648,,,
1980-02-14,V641,99.4887390136719,,,
1980-02-15,V641,100.454650878906,,,
1980-02-16,V641,100.416374206543,,,
1980-02-17,V641,107.486701965332,,,
1980-02-18,V641,105.262519836426,,,
1980-02-19,V641,103.813804626465,,,
1980-02-20,V641,104.741035461426,,,
1980-02-21,V641,103.635749816895,,,
1980-02-22,V641,104.44841003418,,,
1980-02-23,V641,102.213333129883,,,
1980-02-24,V641,100.78588104248,,,
1980-02-25,V641,99.4338531494141,,,
1980-02-26,V641,96.5868530273438,,,
1980-02-27,V641,93.1328353881836,,,
1980-02-28,V641,90.1556396484375,,,
1980-02-29,V641,89.7060699462891,,,
1980-03-01,V641,89.4099884033203,,,
1980-03-02,V641,88.6918716430664,,,
1980-03-03,V641,87.7444534301758,,,
1980-03-04,V641,85.9406280517578,,,
1980-03-05,V641,86.9428482055664,,,
1980-03-06,V641,86.778923034668,,,
1980-03-07,V641,86.713020324707,,,
1980-03-08,V641,86.0362167358398,,,
1980-03-09,V641,85.8309860229492,,,
1980-03-10,V641,85.6896438598633,,,
1980-03-11,V641,84.4790420532227,,,
1980-03-12,V641,83.651123046875,,,
1980-03-13,V641,82.452766418457,,,
1980-03-14,V641,87.4466018676758,,,
1980-03-15,V641,91.0319290161133,,,
1980-03-16,V641,91.1758728027344,,,
1980-03-17,V641,92.366828918457,,,
1980-03-18,V641,91.4417343139648,,,
1980-03-19,V641,90.6831588745117,,,
1980-03-20,V641,100.759872436523,,,
1980-03-21,V641,101.386795043945,,,
1980-03-22,V641,101.348487854004,,,
1980-03-23,V641,100.953491210938,,,
1980-03-24,V641,103.443809509277,,,
1980-03-25,V641,103.443809509277,,,
1980-03-26,V641,110.723159790039,,,
1980-03-27,V641,114.653785705566,,,
1980-03-28,V641,114.653785705566,,,
1980-03-29,V641,117.372985839844,,,
1980-03-30,V641,118.68286895752,,,
1980-03-31,V641,118.68286895752,,,
